"y" "delay"
"76" "Very unsatisfied" 0
"77" "Very unsatisfied" 0
"78" "Very unsatisfied" 0
"79" "Very unsatisfied" 0
"80" "Very unsatisfied" 0
"81" "Very unsatisfied" 0
"82" "Very unsatisfied" 0
"83" "Very unsatisfied" 0
"84" "Very unsatisfied" 0
"85" "Very unsatisfied" 0
"86" "Very unsatisfied" 0
"87" "Very unsatisfied" 0
"88" "Very unsatisfied" 0
"89" "Very unsatisfied" 0
"90" "Very unsatisfied" 0
"91" "Very unsatisfied" 0
"92" "Very unsatisfied" 0
"93" "Very unsatisfied" 0
"94" "Very unsatisfied" 0
"95" "Very unsatisfied" 0
"96" "Very unsatisfied" 0
"97" "Very unsatisfied" 0
"98" "Very unsatisfied" 0
"99" "Very unsatisfied" 0
"100" "Very unsatisfied" 0
"101" "Very unsatisfied" 0
"102" "Very unsatisfied" 0
"103" "Very unsatisfied" 0
"104" "Very unsatisfied" 0
"105" "Very unsatisfied" 0
"106" "Very unsatisfied" 0
"107" "Very unsatisfied" 0
"108" "Very unsatisfied" 0
"109" "Very unsatisfied" 0
"110" "Very unsatisfied" 0
"111" "Very unsatisfied" 0
"112" "Very unsatisfied" 0
"113" "Very unsatisfied" 0
"114" "Very unsatisfied" 0
"115" "Very unsatisfied" 0
"116" "Very unsatisfied" 0
"117" "Very unsatisfied" 0
"118" "Very unsatisfied" 0
"119" "Very unsatisfied" 0
"120" "Very unsatisfied" 0
"121" "Very unsatisfied" 0
"122" "Very unsatisfied" 0
"123" "Very unsatisfied" 0
"124" "Very unsatisfied" 0
"125" "Very unsatisfied" 0
"126" "Very unsatisfied" 0
"127" "Very unsatisfied" 0
"128" "Very unsatisfied" 0
"129" "Very unsatisfied" 0
"130" "Very unsatisfied" 0
"131" "Very unsatisfied" 0
"132" "Very unsatisfied" 0
"133" "Very unsatisfied" 0
"134" "Very unsatisfied" 0
"135" "Very unsatisfied" 0
"136" "Very unsatisfied" 0
"137" "Very unsatisfied" 0
"138" "Very unsatisfied" 0
"139" "Very unsatisfied" 0
"140" "Very unsatisfied" 0
"141" "Very unsatisfied" 0
"142" "Very unsatisfied" 0
"143" "Very unsatisfied" 0
"144" "Very unsatisfied" 0
"145" "Very unsatisfied" 0
"146" "Very unsatisfied" 0
"147" "Very unsatisfied" 0
"148" "Very unsatisfied" 0
"149" "Very unsatisfied" 0
"150" "Very unsatisfied" 0
"151" "Very unsatisfied" 0
"152" "Very unsatisfied" 0
"153" "Very unsatisfied" 0
"154" "Very unsatisfied" 0
"155" "Very unsatisfied" 0
"156" "Very unsatisfied" 0
"157" "Very unsatisfied" 0
"158" "Very unsatisfied" 0
"159" "Very unsatisfied" 0
"160" "Very unsatisfied" 0
"161" "Very unsatisfied" 0
"162" "Very unsatisfied" 0
"163" "Very unsatisfied" 0
"164" "Very unsatisfied" 0
"165" "Very unsatisfied" 0
"166" "Very unsatisfied" 0
"167" "Very unsatisfied" 0
"168" "Very unsatisfied" 0
"169" "Very unsatisfied" 0
"170" "Very unsatisfied" 0
"171" "Very unsatisfied" 0
"172" "Very unsatisfied" 0
"173" "Very unsatisfied" 0
"174" "Very unsatisfied" 0
"175" "Very unsatisfied" 0
"176" "Very unsatisfied" 0
"177" "Very unsatisfied" 0
"178" "Very unsatisfied" 0
"179" "Very unsatisfied" 0
"180" "Very unsatisfied" 0
"181" "Very unsatisfied" 0
"182" "Very unsatisfied" 0
"183" "Very unsatisfied" 0
"184" "Very unsatisfied" 0
"185" "Very unsatisfied" 0
"186" "Very unsatisfied" 0
"187" "Very unsatisfied" 0
"188" "Very unsatisfied" 0
"189" "Very unsatisfied" 0
"190" "Very unsatisfied" 0
"191" "Very unsatisfied" 0
"192" "Very unsatisfied" 0
"193" "Very unsatisfied" 0
"194" "Very unsatisfied" 0
"195" "Very unsatisfied" 0
"196" "Very unsatisfied" 0
"197" "Very unsatisfied" 0
"198" "Very unsatisfied" 0
"199" "Very unsatisfied" 0
"200" "Very unsatisfied" 0
"201" "Very unsatisfied" 0
"202" "Very unsatisfied" 0
"203" "Very unsatisfied" 0
"204" "Very unsatisfied" 0
"205" "Very unsatisfied" 0
"206" "Very unsatisfied" 0
"207" "Very unsatisfied" 0
"208" "Very unsatisfied" 0
"209" "Very unsatisfied" 0
"210" "Very unsatisfied" 0
"211" "Very unsatisfied" 0
"212" "Very unsatisfied" 0
"213" "Very unsatisfied" 0
"214" "Very unsatisfied" 0
"215" "Very unsatisfied" 0
"216" "Very unsatisfied" 0
"217" "Very unsatisfied" 0
"218" "Very unsatisfied" 0
"219" "Very unsatisfied" 0
"220" "Very unsatisfied" 0
"221" "Very unsatisfied" 0
"222" "Very unsatisfied" 0
"223" "Very unsatisfied" 0
"224" "Very unsatisfied" 0
"225" "Very unsatisfied" 0
"226" "Very unsatisfied" 0
"227" "Very unsatisfied" 0
"228" "Very unsatisfied" 0
"229" "Very unsatisfied" 0
"230" "Very unsatisfied" 0
"231" "Very unsatisfied" 0
"232" "Very unsatisfied" 0
"233" "Very unsatisfied" 0
"234" "Very unsatisfied" 0
"235" "Unsatisfied" 0
"236" "Unsatisfied" 0
"237" "Unsatisfied" 0
"238" "Unsatisfied" 0
"239" "Unsatisfied" 0
"240" "Unsatisfied" 0
"241" "Unsatisfied" 0
"242" "Unsatisfied" 0
"243" "Unsatisfied" 0
"244" "Unsatisfied" 0
"245" "Unsatisfied" 0
"246" "Unsatisfied" 0
"247" "Unsatisfied" 0
"248" "Unsatisfied" 0
"249" "Unsatisfied" 0
"250" "Unsatisfied" 0
"251" "Unsatisfied" 0
"252" "Unsatisfied" 0
"253" "Unsatisfied" 0
"254" "Unsatisfied" 0
"255" "Unsatisfied" 0
"256" "Unsatisfied" 0
"257" "Unsatisfied" 0
"258" "Unsatisfied" 0
"259" "Unsatisfied" 0
"260" "Unsatisfied" 0
"261" "Unsatisfied" 0
"262" "Unsatisfied" 0
"263" "Unsatisfied" 0
"264" "Unsatisfied" 0
"265" "Unsatisfied" 0
"266" "Unsatisfied" 0
"267" "Unsatisfied" 0
"268" "Unsatisfied" 0
"269" "Unsatisfied" 0
"270" "Unsatisfied" 0
"271" "Unsatisfied" 0
"272" "Unsatisfied" 0
"273" "Unsatisfied" 0
"274" "Unsatisfied" 0
"275" "Unsatisfied" 0
"276" "Unsatisfied" 0
"277" "Unsatisfied" 0
"278" "Unsatisfied" 0
"279" "Unsatisfied" 0
"280" "Unsatisfied" 0
"281" "Unsatisfied" 0
"282" "Unsatisfied" 0
"283" "Unsatisfied" 0
"284" "Unsatisfied" 0
"285" "Unsatisfied" 0
"286" "Unsatisfied" 0
"287" "Unsatisfied" 0
"288" "Unsatisfied" 0
"289" "Unsatisfied" 0
"290" "Unsatisfied" 0
"291" "Unsatisfied" 0
"292" "Unsatisfied" 0
"293" "Unsatisfied" 0
"294" "Unsatisfied" 0
"295" "Unsatisfied" 0
"296" "Unsatisfied" 0
"297" "Unsatisfied" 0
"298" "Unsatisfied" 0
"299" "Unsatisfied" 0
"300" "Unsatisfied" 0
"301" "Unsatisfied" 0
"302" "Unsatisfied" 0
"303" "Unsatisfied" 0
"304" "Unsatisfied" 0
"305" "Unsatisfied" 0
"306" "Unsatisfied" 0
"307" "Unsatisfied" 0
"308" "Unsatisfied" 0
"309" "Unsatisfied" 0
"310" "Unsatisfied" 0
"311" "Unsatisfied" 0
"312" "Unsatisfied" 0
"313" "Unsatisfied" 0
"314" "Unsatisfied" 0
"315" "Unsatisfied" 0
"316" "Unsatisfied" 0
"317" "Unsatisfied" 0
"318" "Unsatisfied" 0
"319" "Unsatisfied" 0
"320" "Unsatisfied" 0
"321" "Unsatisfied" 0
"322" "Unsatisfied" 0
"323" "Unsatisfied" 0
"324" "Unsatisfied" 0
"325" "Unsatisfied" 0
"326" "Unsatisfied" 0
"327" "Unsatisfied" 0
"328" "Unsatisfied" 0
"329" "Unsatisfied" 0
"330" "Unsatisfied" 0
"331" "Unsatisfied" 0
"332" "Unsatisfied" 0
"333" "Unsatisfied" 0
"334" "Unsatisfied" 0
"335" "Unsatisfied" 0
"336" "Unsatisfied" 0
"337" "Unsatisfied" 0
"338" "Unsatisfied" 0
"339" "Unsatisfied" 0
"340" "Unsatisfied" 0
"341" "Unsatisfied" 0
"342" "Unsatisfied" 0
"343" "Unsatisfied" 0
"344" "Unsatisfied" 0
"345" "Unsatisfied" 0
"346" "Unsatisfied" 0
"347" "Unsatisfied" 0
"348" "Unsatisfied" 0
"349" "Unsatisfied" 0
"350" "Unsatisfied" 0
"351" "Unsatisfied" 0
"352" "Unsatisfied" 0
"353" "Unsatisfied" 0
"354" "Unsatisfied" 0
"355" "Unsatisfied" 0
"356" "Unsatisfied" 0
"357" "Unsatisfied" 0
"358" "Unsatisfied" 0
"359" "Unsatisfied" 0
"360" "Unsatisfied" 0
"361" "Unsatisfied" 0
"362" "Unsatisfied" 0
"363" "Unsatisfied" 0
"364" "Unsatisfied" 0
"365" "Unsatisfied" 0
"366" "Unsatisfied" 0
"367" "Unsatisfied" 0
"368" "Unsatisfied" 0
"369" "Unsatisfied" 0
"370" "Unsatisfied" 0
"371" "Unsatisfied" 0
"372" "Unsatisfied" 0
"373" "Unsatisfied" 0
"374" "Unsatisfied" 0
"375" "Unsatisfied" 0
"376" "Unsatisfied" 0
"377" "Unsatisfied" 0
"378" "Unsatisfied" 0
"379" "Unsatisfied" 0
"380" "Unsatisfied" 0
"381" "Unsatisfied" 0
"382" "Unsatisfied" 0
"383" "Unsatisfied" 0
"384" "Unsatisfied" 0
"385" "Unsatisfied" 0
"386" "Unsatisfied" 0
"387" "Unsatisfied" 0
"388" "Unsatisfied" 0
"389" "Unsatisfied" 0
"390" "Unsatisfied" 0
"391" "Unsatisfied" 0
"392" "Unsatisfied" 0
"393" "Unsatisfied" 0
"394" "Unsatisfied" 0
"395" "Unsatisfied" 0
"396" "Unsatisfied" 0
"397" "Unsatisfied" 0
"398" "Unsatisfied" 0
"399" "Unsatisfied" 0
"400" "Unsatisfied" 0
"401" "Unsatisfied" 0
"402" "Unsatisfied" 0
"403" "Unsatisfied" 0
"404" "Unsatisfied" 0
"405" "Unsatisfied" 0
"406" "Unsatisfied" 0
"407" "Unsatisfied" 0
"408" "Unsatisfied" 0
"409" "Unsatisfied" 0
"410" "Unsatisfied" 0
"411" "Unsatisfied" 0
"412" "Unsatisfied" 0
"413" "Unsatisfied" 0
"414" "Unsatisfied" 0
"415" "Unsatisfied" 0
"416" "Unsatisfied" 0
"417" "Unsatisfied" 0
"418" "Unsatisfied" 0
"419" "Unsatisfied" 0
"420" "Unsatisfied" 0
"421" "Unsatisfied" 0
"422" "Unsatisfied" 0
"423" "Unsatisfied" 0
"424" "Unsatisfied" 0
"425" "Unsatisfied" 0
"426" "Unsatisfied" 0
"427" "Unsatisfied" 0
"428" "Unsatisfied" 0
"429" "Unsatisfied" 0
"430" "Unsatisfied" 0
"431" "Unsatisfied" 0
"432" "Unsatisfied" 0
"433" "Unsatisfied" 0
"434" "Unsatisfied" 0
"435" "Unsatisfied" 0
"436" "Unsatisfied" 0
"437" "Unsatisfied" 0
"438" "Unsatisfied" 0
"439" "Unsatisfied" 0
"440" "Unsatisfied" 0
"441" "Unsatisfied" 0
"442" "Unsatisfied" 0
"443" "Unsatisfied" 0
"444" "Unsatisfied" 0
"445" "Unsatisfied" 0
"446" "Unsatisfied" 0
"447" "Unsatisfied" 0
"448" "Unsatisfied" 0
"449" "Unsatisfied" 0
"450" "Unsatisfied" 0
"451" "Unsatisfied" 0
"452" "Unsatisfied" 0
"453" "Unsatisfied" 0
"454" "Unsatisfied" 0
"455" "Unsatisfied" 0
"456" "Unsatisfied" 0
"457" "Unsatisfied" 0
"458" "Unsatisfied" 0
"459" "Unsatisfied" 0
"460" "Unsatisfied" 0
"461" "Unsatisfied" 0
"462" "Unsatisfied" 0
"463" "Unsatisfied" 0
"464" "Unsatisfied" 0
"465" "Unsatisfied" 0
"466" "Unsatisfied" 0
"467" "Unsatisfied" 0
"468" "Unsatisfied" 0
"469" "Unsatisfied" 0
"470" "Unsatisfied" 0
"471" "Unsatisfied" 0
"472" "Unsatisfied" 0
"473" "Unsatisfied" 0
"474" "Unsatisfied" 0
"475" "Unsatisfied" 0
"476" "Unsatisfied" 0
"477" "Unsatisfied" 0
"478" "Unsatisfied" 0
"479" "Unsatisfied" 0
"480" "Unsatisfied" 0
"481" "Unsatisfied" 0
"482" "Unsatisfied" 0
"483" "Unsatisfied" 0
"484" "Unsatisfied" 0
"485" "Unsatisfied" 0
"486" "Unsatisfied" 0
"487" "Unsatisfied" 0
"488" "Unsatisfied" 0
"489" "Unsatisfied" 0
"490" "Unsatisfied" 0
"491" "Unsatisfied" 0
"492" "Unsatisfied" 0
"493" "Unsatisfied" 0
"494" "Unsatisfied" 0
"495" "Unsatisfied" 0
"496" "Unsatisfied" 0
"497" "Unsatisfied" 0
"498" "Unsatisfied" 0
"499" "Unsatisfied" 0
"500" "Unsatisfied" 0
"501" "Unsatisfied" 0
"502" "Unsatisfied" 0
"503" "Unsatisfied" 0
"504" "Unsatisfied" 0
"505" "Unsatisfied" 0
"506" "Unsatisfied" 0
"507" "Unsatisfied" 0
"508" "Unsatisfied" 0
"509" "Unsatisfied" 0
"510" "Unsatisfied" 0
"511" "Unsatisfied" 0
"512" "Unsatisfied" 0
"513" "Unsatisfied" 0
"514" "Unsatisfied" 0
"515" "Unsatisfied" 0
"516" "Unsatisfied" 0
"517" "Unsatisfied" 0
"518" "Unsatisfied" 0
"519" "Unsatisfied" 0
"520" "Unsatisfied" 0
"521" "Unsatisfied" 0
"522" "Unsatisfied" 0
"523" "Unsatisfied" 0
"524" "Unsatisfied" 0
"525" "Unsatisfied" 0
"526" "Unsatisfied" 0
"527" "Unsatisfied" 0
"528" "Unsatisfied" 0
"529" "Unsatisfied" 0
"530" "Unsatisfied" 0
"531" "Unsatisfied" 0
"532" "Unsatisfied" 0
"533" "Unsatisfied" 0
"534" "Unsatisfied" 0
"535" "Unsatisfied" 0
"536" "Unsatisfied" 0
"537" "Unsatisfied" 0
"538" "Unsatisfied" 0
"539" "Unsatisfied" 0
"540" "Unsatisfied" 0
"541" "Unsatisfied" 0
"542" "Unsatisfied" 0
"543" "Unsatisfied" 0
"544" "Unsatisfied" 0
"545" "Unsatisfied" 0
"546" "Unsatisfied" 0
"547" "Unsatisfied" 0
"548" "Unsatisfied" 0
"549" "Unsatisfied" 0
"550" "Unsatisfied" 0
"551" "Unsatisfied" 0
"552" "Unsatisfied" 0
"553" "Unsatisfied" 0
"554" "Unsatisfied" 0
"555" "Unsatisfied" 0
"556" "Unsatisfied" 0
"557" "Unsatisfied" 0
"558" "Unsatisfied" 0
"559" "Unsatisfied" 0
"560" "Unsatisfied" 0
"561" "Unsatisfied" 0
"562" "Unsatisfied" 0
"563" "Unsatisfied" 0
"564" "Unsatisfied" 0
"565" "Unsatisfied" 0
"566" "Unsatisfied" 0
"567" "Unsatisfied" 0
"568" "Unsatisfied" 0
"569" "Unsatisfied" 0
"570" "Unsatisfied" 0
"571" "Unsatisfied" 0
"572" "Unsatisfied" 0
"573" "Unsatisfied" 0
"574" "Unsatisfied" 0
"575" "Unsatisfied" 0
"576" "Unsatisfied" 0
"577" "Unsatisfied" 0
"578" "Unsatisfied" 0
"579" "Unsatisfied" 0
"580" "Unsatisfied" 0
"581" "Unsatisfied" 0
"582" "Unsatisfied" 0
"583" "Unsatisfied" 0
"584" "Unsatisfied" 0
"585" "Unsatisfied" 0
"586" "Unsatisfied" 0
"587" "Unsatisfied" 0
"588" "Unsatisfied" 0
"589" "Unsatisfied" 0
"590" "Unsatisfied" 0
"591" "Unsatisfied" 0
"592" "Unsatisfied" 0
"593" "Unsatisfied" 0
"594" "Unsatisfied" 0
"595" "Unsatisfied" 0
"596" "Unsatisfied" 0
"597" "Unsatisfied" 0
"598" "Unsatisfied" 0
"599" "Unsatisfied" 0
"600" "Unsatisfied" 0
"601" "Unsatisfied" 0
"602" "Unsatisfied" 0
"603" "Unsatisfied" 0
"604" "Unsatisfied" 0
"605" "Unsatisfied" 0
"606" "Unsatisfied" 0
"607" "Unsatisfied" 0
"608" "Unsatisfied" 0
"609" "Unsatisfied" 0
"610" "Unsatisfied" 0
"611" "Unsatisfied" 0
"612" "Unsatisfied" 0
"613" "Unsatisfied" 0
"614" "Unsatisfied" 0
"615" "Unsatisfied" 0
"616" "Unsatisfied" 0
"617" "Unsatisfied" 0
"618" "Unsatisfied" 0
"619" "Unsatisfied" 0
"620" "Unsatisfied" 0
"621" "Unsatisfied" 0
"622" "Unsatisfied" 0
"623" "Unsatisfied" 0
"624" "Unsatisfied" 0
"625" "Unsatisfied" 0
"626" "Unsatisfied" 0
"627" "Unsatisfied" 0
"628" "Unsatisfied" 0
"629" "Unsatisfied" 0
"630" "Unsatisfied" 0
"631" "Unsatisfied" 0
"632" "Unsatisfied" 0
"633" "Unsatisfied" 0
"634" "Unsatisfied" 0
"635" "Unsatisfied" 0
"636" "Unsatisfied" 0
"637" "Unsatisfied" 0
"638" "Unsatisfied" 0
"639" "Unsatisfied" 0
"640" "Unsatisfied" 0
"641" "Unsatisfied" 0
"642" "Unsatisfied" 0
"643" "Unsatisfied" 0
"644" "Unsatisfied" 0
"645" "Unsatisfied" 0
"646" "Unsatisfied" 0
"647" "Unsatisfied" 0
"648" "Unsatisfied" 0
"649" "Unsatisfied" 0
"650" "Unsatisfied" 0
"651" "Unsatisfied" 0
"652" "Unsatisfied" 0
"653" "Unsatisfied" 0
"654" "Unsatisfied" 0
"655" "Unsatisfied" 0
"656" "Unsatisfied" 0
"657" "Unsatisfied" 0
"658" "Unsatisfied" 0
"659" "Unsatisfied" 0
"660" "Unsatisfied" 0
"661" "Unsatisfied" 0
"662" "Unsatisfied" 0
"663" "Unsatisfied" 0
"664" "Unsatisfied" 0
"665" "Unsatisfied" 0
"666" "Unsatisfied" 0
"667" "Unsatisfied" 0
"668" "Unsatisfied" 0
"669" "Unsatisfied" 0
"670" "Unsatisfied" 0
"671" "Unsatisfied" 0
"672" "Unsatisfied" 0
"673" "Unsatisfied" 0
"674" "Unsatisfied" 0
"675" "Unsatisfied" 0
"676" "Unsatisfied" 0
"677" "Unsatisfied" 0
"678" "Unsatisfied" 0
"679" "Unsatisfied" 0
"680" "Unsatisfied" 0
"681" "Unsatisfied" 0
"682" "Unsatisfied" 0
"683" "Unsatisfied" 0
"684" "Unsatisfied" 0
"685" "Unsatisfied" 0
"686" "Unsatisfied" 0
"687" "Unsatisfied" 0
"688" "Unsatisfied" 0
"689" "Unsatisfied" 0
"690" "Unsatisfied" 0
"691" "Unsatisfied" 0
"692" "Unsatisfied" 0
"693" "Unsatisfied" 0
"694" "Unsatisfied" 0
"695" "Unsatisfied" 0
"696" "Unsatisfied" 0
"697" "Unsatisfied" 0
"698" "Unsatisfied" 0
"699" "Unsatisfied" 0
"700" "Unsatisfied" 0
"701" "Unsatisfied" 0
"702" "Unsatisfied" 0
"703" "Unsatisfied" 0
"704" "Unsatisfied" 0
"705" "Unsatisfied" 0
"706" "Unsatisfied" 0
"707" "Unsatisfied" 0
"708" "Unsatisfied" 0
"709" "Unsatisfied" 0
"710" "Unsatisfied" 0
"711" "Unsatisfied" 0
"712" "Unsatisfied" 0
"713" "Unsatisfied" 0
"714" "Unsatisfied" 0
"715" "Unsatisfied" 0
"716" "Unsatisfied" 0
"717" "Unsatisfied" 0
"718" "Unsatisfied" 0
"719" "Unsatisfied" 0
"720" "Unsatisfied" 0
"721" "Unsatisfied" 0
"722" "Unsatisfied" 0
"723" "Unsatisfied" 0
"724" "Unsatisfied" 0
"725" "Unsatisfied" 0
"726" "Unsatisfied" 0
"727" "Unsatisfied" 0
"728" "Unsatisfied" 0
"729" "Unsatisfied" 0
"730" "Unsatisfied" 0
"731" "Unsatisfied" 0
"732" "Unsatisfied" 0
"733" "Unsatisfied" 0
"734" "Unsatisfied" 0
"735" "Unsatisfied" 0
"736" "Unsatisfied" 0
"737" "Unsatisfied" 0
"738" "Unsatisfied" 0
"739" "Unsatisfied" 0
"740" "Unsatisfied" 0
"741" "Unsatisfied" 0
"742" "Unsatisfied" 0
"743" "Unsatisfied" 0
"744" "Unsatisfied" 0
"745" "Unsatisfied" 0
"746" "Unsatisfied" 0
"747" "Unsatisfied" 0
"748" "Unsatisfied" 0
"749" "Unsatisfied" 0
"750" "Unsatisfied" 0
"751" "Unsatisfied" 0
"752" "Unsatisfied" 0
"753" "Unsatisfied" 0
"754" "Unsatisfied" 0
"755" "Unsatisfied" 0
"756" "Unsatisfied" 0
"757" "Unsatisfied" 0
"758" "Unsatisfied" 0
"759" "Unsatisfied" 0
"760" "Unsatisfied" 0
"761" "Unsatisfied" 0
"762" "Unsatisfied" 0
"763" "Unsatisfied" 0
"764" "Unsatisfied" 0
"765" "Unsatisfied" 0
"766" "Unsatisfied" 0
"767" "Unsatisfied" 0
"768" "Unsatisfied" 0
"769" "Unsatisfied" 0
"770" "Unsatisfied" 0
"771" "Unsatisfied" 0
"772" "Unsatisfied" 0
"773" "Unsatisfied" 0
"774" "Unsatisfied" 0
"775" "Unsatisfied" 0
"776" "Unsatisfied" 0
"777" "Unsatisfied" 0
"778" "Unsatisfied" 0
"779" "Unsatisfied" 0
"780" "Unsatisfied" 0
"781" "Unsatisfied" 0
"782" "Unsatisfied" 0
"783" "Unsatisfied" 0
"784" "Unsatisfied" 0
"785" "Unsatisfied" 0
"786" "Unsatisfied" 0
"787" "Unsatisfied" 0
"788" "Unsatisfied" 0
"789" "Unsatisfied" 0
"790" "Unsatisfied" 0
"791" "Unsatisfied" 0
"792" "Unsatisfied" 0
"793" "Unsatisfied" 0
"794" "Neutral" 0
"795" "Neutral" 0
"796" "Neutral" 0
"797" "Neutral" 0
"798" "Neutral" 0
"799" "Neutral" 0
"800" "Neutral" 0
"801" "Neutral" 0
"802" "Neutral" 0
"803" "Neutral" 0
"804" "Neutral" 0
"805" "Neutral" 0
"806" "Neutral" 0
"807" "Neutral" 0
"808" "Neutral" 0
"809" "Neutral" 0
"810" "Neutral" 0
"811" "Neutral" 0
"812" "Neutral" 0
"813" "Neutral" 0
"814" "Neutral" 0
"815" "Neutral" 0
"816" "Neutral" 0
"817" "Neutral" 0
"818" "Neutral" 0
"819" "Neutral" 0
"820" "Neutral" 0
"821" "Neutral" 0
"822" "Neutral" 0
"823" "Neutral" 0
"824" "Neutral" 0
"825" "Neutral" 0
"826" "Neutral" 0
"827" "Neutral" 0
"828" "Neutral" 0
"829" "Neutral" 0
"830" "Neutral" 0
"831" "Neutral" 0
"832" "Neutral" 0
"833" "Neutral" 0
"834" "Neutral" 0
"835" "Neutral" 0
"836" "Neutral" 0
"837" "Neutral" 0
"838" "Neutral" 0
"839" "Neutral" 0
"840" "Neutral" 0
"841" "Neutral" 0
"842" "Neutral" 0
"843" "Neutral" 0
"844" "Neutral" 0
"845" "Neutral" 0
"846" "Neutral" 0
"847" "Neutral" 0
"848" "Neutral" 0
"849" "Neutral" 0
"850" "Neutral" 0
"851" "Neutral" 0
"852" "Neutral" 0
"853" "Neutral" 0
"854" "Neutral" 0
"855" "Neutral" 0
"856" "Neutral" 0
"857" "Neutral" 0
"858" "Neutral" 0
"859" "Neutral" 0
"860" "Neutral" 0
"861" "Neutral" 0
"862" "Neutral" 0
"863" "Neutral" 0
"864" "Neutral" 0
"865" "Neutral" 0
"866" "Neutral" 0
"867" "Neutral" 0
"868" "Neutral" 0
"869" "Neutral" 0
"870" "Neutral" 0
"871" "Neutral" 0
"872" "Neutral" 0
"873" "Neutral" 0
"874" "Neutral" 0
"875" "Neutral" 0
"876" "Neutral" 0
"877" "Neutral" 0
"878" "Neutral" 0
"879" "Neutral" 0
"880" "Neutral" 0
"881" "Neutral" 0
"882" "Neutral" 0
"883" "Neutral" 0
"884" "Neutral" 0
"885" "Neutral" 0
"886" "Neutral" 0
"887" "Neutral" 0
"888" "Neutral" 0
"889" "Neutral" 0
"890" "Neutral" 0
"891" "Neutral" 0
"892" "Neutral" 0
"893" "Neutral" 0
"894" "Neutral" 0
"895" "Neutral" 0
"896" "Neutral" 0
"897" "Neutral" 0
"898" "Neutral" 0
"899" "Neutral" 0
"900" "Neutral" 0
"901" "Neutral" 0
"902" "Neutral" 0
"903" "Neutral" 0
"904" "Neutral" 0
"905" "Neutral" 0
"906" "Neutral" 0
"907" "Neutral" 0
"908" "Neutral" 0
"909" "Neutral" 0
"910" "Neutral" 0
"911" "Neutral" 0
"912" "Neutral" 0
"913" "Neutral" 0
"914" "Neutral" 0
"915" "Neutral" 0
"916" "Neutral" 0
"917" "Neutral" 0
"918" "Neutral" 0
"919" "Neutral" 0
"920" "Neutral" 0
"921" "Neutral" 0
"922" "Neutral" 0
"923" "Neutral" 0
"924" "Neutral" 0
"925" "Neutral" 0
"926" "Neutral" 0
"927" "Neutral" 0
"928" "Neutral" 0
"929" "Neutral" 0
"930" "Neutral" 0
"931" "Neutral" 0
"932" "Neutral" 0
"933" "Neutral" 0
"934" "Neutral" 0
"935" "Neutral" 0
"936" "Neutral" 0
"937" "Neutral" 0
"938" "Neutral" 0
"939" "Neutral" 0
"940" "Neutral" 0
"941" "Neutral" 0
"942" "Neutral" 0
"943" "Neutral" 0
"944" "Neutral" 0
"945" "Neutral" 0
"946" "Neutral" 0
"947" "Neutral" 0
